Contig	final_assembly.fasta/final_pure_reads_1.fastq RPKM
NODE_9594_length_1048_cov_0.549403	8.15665
NODE_9595_length_1048_cov_0.527687	12.234974
NODE_9596_length_1048_cov_0.512486	18.35246
NODE_9597_length_1048_cov_0.485342	7.1370683
NODE_9598_length_1047_cov_2.501087	92.87051
NODE_9599_length_1047_cov_1.830435	49.667007
NODE_9600_length_1047_cov_1.800000	53.06886
NODE_9601_length_1047_cov_1.760870	69.73792
NODE_9602_length_1047_cov_1.540217	21.09147
NODE_9603_length_1047_cov_1.236957	24.833504
NODE_9604_length_1047_cov_1.193478	83.6855
NODE_9605_length_1047_cov_1.186957	21.77184
NODE_9606_length_1047_cov_1.145652	105.45734
NODE_9607_length_1047_cov_0.882609	36.39979
NODE_9608_length_1047_cov_0.829348	20.751284
NODE_9609_length_1047_cov_0.825000	11.906474
NODE_9610_length_1047_cov_0.820652	24.833504
NODE_9611_length_1047_cov_0.817391	8.84481
NODE_9612_length_1047_cov_0.753261	8.504624
NODE_9613_length_1047_cov_0.715217	17.68962
NODE_9614_length_1047_cov_0.669565	22.112024
NODE_9615_length_1047_cov_0.663043	17.009249
NODE_9616_length_1047_cov_0.657609	8.84481
NODE_9617_length_1047_cov_0.632609	14.968141
NODE_9618_length_1047_cov_0.592391	24.833504
NODE_9619_length_1047_cov_0.551087	12.927031
NODE_9620_length_1047_cov_0.544565	11.906474
NODE_9621_length_1047_cov_0.521739	18.36999
NODE_9622_length_1047_cov_0.505435	14.287769
NODE_9623_length_1047_cov_0.472826	8.16444
NODE_9624_length_1047_cov_0.280435	64.975334
NODE_9625_length_1047_cov_0.259783	100.01439
NODE_9626_length_1046_cov_1.926007	65.03745
NODE_9627_length_1046_cov_1.904244	51.757553
NODE_9628_length_1046_cov_1.804135	35.07255
NODE_9629_length_1046_cov_1.596300	49.714497
NODE_9630_length_1046_cov_1.459195	22.473673
NODE_9631_length_1046_cov_1.159956	17.02551
NODE_9632_length_1046_cov_0.973885	17.706532
NODE_9633_length_1046_cov_0.929271	14.64194
NODE_9634_length_1046_cov_0.904244	17.02551
NODE_9635_length_1046_cov_0.886834	21.792654
NODE_9636_length_1046_cov_0.761697	30.305408
NODE_9637_length_1046_cov_0.643090	7.4912252
NODE_9638_length_1046_cov_0.634385	17.706532
NODE_9639_length_1046_cov_0.627856	15.66347
NODE_9640_length_1046_cov_0.589771	5.4481635
NODE_9641_length_1046_cov_0.585419	10.215307
NODE_9642_length_1046_cov_0.431991	27.92184
NODE_9643_length_1046_cov_0.366703	90.23521
NODE_9644_length_1045_cov_1.956427	49.42123
NODE_9645_length_1045_cov_1.660131	28.971067
NODE_9646_length_1045_cov_1.511983	31.01608
NODE_9647_length_1045_cov_1.474946	37.491966
NODE_9648_length_1045_cov_1.364924	36.810295
NODE_9649_length_1045_cov_1.306100	22.495178
NODE_9650_length_1045_cov_1.242919	17.723475
NODE_9651_length_1045_cov_1.042484	58.964638
NODE_9652_length_1045_cov_0.977124	17.041801
NODE_9653_length_1045_cov_0.947712	23.517689
NODE_9654_length_1045_cov_0.942266	10.9067545
NODE_9655_length_1045_cov_0.929194	15.678459
NODE_9656_length_1045_cov_0.925926	18.405148
NODE_9657_length_1045_cov_0.882353	44.649525
NODE_9658_length_1045_cov_0.863834	19.768492
NODE_9659_length_1045_cov_0.859477	33.742767
NODE_9660_length_1045_cov_0.833333	19.768492
NODE_9661_length_1045_cov_0.760349	11.588426
NODE_9662_length_1045_cov_0.749455	9.884246
NODE_9663_length_1045_cov_0.729847	12.610935
NODE_9664_length_1045_cov_0.696078	11.588426
NODE_9665_length_1045_cov_0.693900	14.655951
NODE_9666_length_1045_cov_0.655773	16.360132
NODE_9667_length_1045_cov_0.652505	9.884246
NODE_9668_length_1045_cov_0.639434	25.22187
NODE_9669_length_1045_cov_0.633987	12.610935
NODE_9670_length_1045_cov_0.602397	7.1575575
NODE_9671_length_1045_cov_0.501089	7.1575575
NODE_9672_length_1045_cov_0.478214	11.588426
NODE_9673_length_1045_cov_0.464052	16.700968
NODE_9674_length_1045_cov_0.453159	15.337623
NODE_9675_length_1045_cov_0.354031	14.996787
NODE_9676_length_1044_cov_3.109051	145.6764
NODE_9677_length_1044_cov_2.947655	461.25174
NODE_9678_length_1044_cov_2.311887	424.40622
NODE_9679_length_1044_cov_1.882225	51.856705
NODE_9680_length_1044_cov_1.642312	87.33761
NODE_9681_length_1044_cov_1.473282	25.246027
NODE_9682_length_1044_cov_1.416576	13.987664
NODE_9683_length_1044_cov_1.308615	36.50439
NODE_9684_length_1044_cov_1.078517	53.22135
NODE_9685_length_1044_cov_1.066521	26.610676
NODE_9686_length_1044_cov_1.038168	14.328826
NODE_9687_length_1044_cov_1.029444	40.25718
NODE_9688_length_1044_cov_0.941112	16.03464
NODE_9689_length_1044_cov_0.881134	14.669989
NODE_9690_length_1044_cov_0.851690	13.987664
NODE_9691_length_1044_cov_0.848419	11.940688
NODE_9692_length_1044_cov_0.838604	10.917201
NODE_9693_length_1044_cov_0.809160	23.19905
NODE_9694_length_1044_cov_0.788441	9.893714
NODE_9695_length_1044_cov_0.740458	9.893714
NODE_9696_length_1044_cov_0.738277	17.39929
NODE_9697_length_1044_cov_0.707743	15.011152
NODE_9698_length_1044_cov_0.700109	8.187901
NODE_9699_length_1044_cov_0.672846	14.328826
NODE_9700_length_1044_cov_0.665213	26.610676
NODE_9701_length_1044_cov_0.664122	23.881376
NODE_9702_length_1044_cov_0.663032	11.599525
NODE_9703_length_1044_cov_0.627045	11.940688
NODE_9704_length_1044_cov_0.623773	6.140925
NODE_9705_length_1044_cov_0.594329	37.186714
NODE_9706_length_1044_cov_0.585605	16.03464
NODE_9707_length_1044_cov_0.525627	9.211389
NODE_9708_length_1043_cov_3.372271	813.76984
NODE_9709_length_1043_cov_2.084061	113.03306
NODE_9710_length_1043_cov_1.941048	39.612797
NODE_9711_length_1043_cov_1.316594	18.440441
NODE_9712_length_1043_cov_1.260917	51.223442
NODE_9713_length_1043_cov_1.019651	16.050013
NODE_9714_length_1043_cov_0.974891	25.611721
NODE_9715_length_1043_cov_0.972707	24.245762
NODE_9716_length_1043_cov_0.959607	19.123419
NODE_9717_length_1043_cov_0.897380	22.538315
NODE_9718_length_1043_cov_0.863537	21.513847
NODE_9719_length_1043_cov_0.827511	17.07448
NODE_9720_length_1043_cov_0.811135	17.757462
NODE_9721_length_1043_cov_0.808952	14.684053
NODE_9722_length_1043_cov_0.737991	9.220221
NODE_9723_length_1043_cov_0.730349	35.514923
NODE_9724_length_1043_cov_0.682314	5.8053236
NODE_9725_length_1043_cov_0.634279	8.878731
NODE_9726_length_1043_cov_0.587336	33.465984
NODE_9727_length_1043_cov_0.582969	11.952137
NODE_9728_length_1043_cov_0.504367	8.53724
NODE_9729_length_1043_cov_0.490175	16.732992
NODE_9730_length_1043_cov_0.463974	6.1468124
NODE_9731_length_1043_cov_0.459607	37.563858
NODE_9732_length_1042_cov_6.331148	481.27884
NODE_9733_length_1042_cov_2.942077	57.76713
NODE_9734_length_1042_cov_1.708197	60.159855
NODE_9735_length_1042_cov_1.474317	38.96718
NODE_9736_length_1042_cov_1.261202	93.65796
NODE_9737_length_1042_cov_1.187978	64.9453
NODE_9738_length_1042_cov_1.079781	311.05377
NODE_9739_length_1042_cov_1.052459	16.065414
NODE_9740_length_1042_cov_0.962842	40.334446
NODE_9741_length_1042_cov_0.913661	12.305425
NODE_9742_length_1042_cov_0.906011	12.305425
NODE_9743_length_1042_cov_0.837158	13.330875
NODE_9744_length_1042_cov_0.833880	16.74905
NODE_9745_length_1042_cov_0.818579	11.963608
NODE_9746_length_1042_cov_0.816393	17.432686
NODE_9747_length_1042_cov_0.760656	22.559946
NODE_9748_length_1042_cov_0.754098	11.279973
NODE_9749_length_1042_cov_0.574863	13.672694
NODE_9750_length_1042_cov_0.563934	18.11632
NODE_9751_length_1042_cov_0.559563	9.9127035
NODE_9752_length_1042_cov_0.486339	9.570887
NODE_9753_length_1042_cov_0.419672	10.596338
NODE_9754_length_1041_cov_2.671772	85.53642
NODE_9755_length_1041_cov_2.170678	57.82262
NODE_9756_length_1041_cov_1.889497	59.875496
NODE_9757_length_1041_cov_1.445295	50.637566
NODE_9758_length_1041_cov_1.399344	348.98862
NODE_9759_length_1041_cov_1.320569	55.4276
NODE_9760_length_1041_cov_1.249453	53.716877
NODE_9761_length_1041_cov_1.156455	26.345219
NODE_9762_length_1041_cov_1.156455	24.292345
NODE_9763_length_1041_cov_1.142232	68.429146
NODE_9764_length_1041_cov_1.020788	45.847527
NODE_9765_length_1041_cov_0.981400	41.39963
NODE_9766_length_1041_cov_0.979212	29.082388
NODE_9767_length_1041_cov_0.870897	20.528742
NODE_9768_length_1041_cov_0.842451	12.659391
NODE_9769_length_1041_cov_0.828228	26.003075
NODE_9770_length_1041_cov_0.820569	24.292345
NODE_9771_length_1041_cov_0.806346	17.107286
NODE_9772_length_1041_cov_0.778993	13.001537
NODE_9773_length_1041_cov_0.703501	15.396556
NODE_9774_length_1041_cov_0.683807	16.080847
NODE_9775_length_1041_cov_0.656455	23.265907
NODE_9776_length_1041_cov_0.642232	7.527206
NODE_9777_length_1041_cov_0.618162	61.244083
NODE_9778_length_1041_cov_0.600656	14.370119
NODE_9779_length_1041_cov_0.560175	29.766678
NODE_9780_length_1041_cov_0.496718	11.9751005
NODE_9781_length_1040_cov_2.627601	79.11165
NODE_9782_length_1040_cov_1.607886	26.713026
NODE_9783_length_1040_cov_1.568456	80.48155
NODE_9784_length_1040_cov_1.520263	35.274895
NODE_9785_length_1040_cov_1.376780	50.686256
NODE_9786_length_1040_cov_1.334064	29.110352
NODE_9787_length_1040_cov_1.131435	68.152466
NODE_9788_length_1040_cov_1.118291	13.014039
NODE_9789_length_1040_cov_1.098576	25.685602
NODE_9790_length_1040_cov_1.076670	24.658178
NODE_9791_length_1040_cov_1.066813	17.46621
NODE_9792_length_1040_cov_0.932092	28.082928
NODE_9793_length_1040_cov_0.879518	14.041464
NODE_9794_length_1040_cov_0.821468	47.94646
NODE_9795_length_1040_cov_0.789704	33.220047
NODE_9796_length_1040_cov_0.723987	22.260855
NODE_9797_length_1040_cov_0.693319	52.398632
NODE_9798_length_1040_cov_0.687842	9.246817
NODE_9799_length_1040_cov_0.680175	23.97323
NODE_9800_length_1040_cov_0.668127	19.178583
NODE_9801_length_1040_cov_0.614458	18.151157
NODE_9802_length_1040_cov_0.562979	7.191969
NODE_9803_length_1040_cov_0.514786	37.672215
NODE_9804_length_1040_cov_0.490690	25.000654
NODE_9805_length_1040_cov_0.458927	80.13908
NODE_9806_length_1040_cov_0.360350	54.45348
NODE_9807_length_1040_cov_0.329682	33.220047
NODE_9808_length_1039_cov_6.667763	743.1997
NODE_9809_length_1039_cov_2.256579	106.95495
NODE_9810_length_1039_cov_1.858553	32.223606
NODE_9811_length_1039_cov_1.709430	45.250168
NODE_9812_length_1039_cov_1.588816	52.106255
NODE_9813_length_1039_cov_1.377193	20.56826
NODE_9814_length_1039_cov_1.333333	25.024715
NODE_9815_length_1039_cov_1.311404	28.452759
NODE_9816_length_1039_cov_1.224781	62.04758
NODE_9817_length_1039_cov_1.151316	51.077843
NODE_9818_length_1039_cov_1.140351	13.369369
NODE_9819_length_1039_cov_1.121711	19.197042
NODE_9820_length_1039_cov_1.053728	30.852388
NODE_9821_length_1039_cov_1.015351	15.768998
NODE_9822_length_1039_cov_1.013158	25.710323
NODE_9823_length_1039_cov_0.980263	12.68376
NODE_9824_length_1039_cov_0.891447	11.998151
NODE_9825_length_1039_cov_0.879386	52.44906
NODE_9826_length_1039_cov_0.797149	13.369369
NODE_9827_length_1039_cov_0.750000	50.392235
NODE_9828_length_1039_cov_0.736842	36.68006
NODE_9829_length_1039_cov_0.725877	27.424345
NODE_9830_length_1039_cov_0.697368	12.340955
NODE_9831_length_1039_cov_0.589912	13.369369
NODE_9832_length_1039_cov_0.580044	21.59667
NODE_9833_length_1039_cov_0.519737	14.740585
NODE_9834_length_1039_cov_0.516447	6.8560863
NODE_9835_length_1039_cov_0.495614	5.8276734
NODE_9836_length_1039_cov_0.458333	16.111803
NODE_9837_length_1038_cov_2.316136	64.16617
NODE_9838_length_1038_cov_2.228321	122.155914
NODE_9839_length_1038_cov_1.777168	55.930935
NODE_9840_length_1038_cov_1.546652	42.548687
NODE_9841_length_1038_cov_1.403952	33.62719
NODE_9842_length_1038_cov_1.298573	34.656593
NODE_9843_length_1038_cov_1.183315	20.24494
NODE_9844_length_1038_cov_1.100988	23.33315
NODE_9845_length_1038_cov_1.097695	21.617477
NODE_9846_length_1038_cov_1.025247	14.068519
NODE_9847_length_1038_cov_0.953897	24.705688
NODE_9848_length_1038_cov_0.924259	13.725382
NODE_9849_length_1038_cov_0.890231	9.264634
NODE_9850_length_1038_cov_0.793633	19.901804
NODE_9851_length_1038_cov_0.731065	19.901804
NODE_9852_length_1038_cov_0.708013	7.205826
NODE_9853_length_1038_cov_0.703622	7.5489607
NODE_9854_length_1038_cov_0.661910	8.578364
NODE_9855_length_1038_cov_0.660812	10.294038
NODE_9856_length_1038_cov_0.647640	11.666575
NODE_9857_length_1038_cov_0.635565	17.499863
NODE_9858_length_1038_cov_0.610318	6.176422
NODE_9859_length_1038_cov_0.607025	10.637172
NODE_9860_length_1038_cov_0.603732	10.980306
NODE_9861_length_1038_cov_0.570801	30.195843
NODE_9862_length_1038_cov_0.522503	13.039114
NODE_9863_length_1038_cov_0.437980	23.33315
NODE_9864_length_1037_cov_7.210989	248.66898
NODE_9865_length_1037_cov_1.663736	107.16122
NODE_9866_length_1037_cov_1.416484	30.568426
NODE_9867_length_1037_cov_1.325275	17.173273
NODE_9868_length_1037_cov_1.243956	15.112481
NODE_9869_length_1037_cov_1.200000	43.620113
NODE_9870_length_1037_cov_0.989011	95.82686
NODE_9871_length_1037_cov_0.979121	17.173273
NODE_9872_length_1037_cov_0.924176	27.133772
NODE_9873_length_1037_cov_0.902198	12.708221
NODE_9874_length_1037_cov_0.856044	12.364756
NODE_9875_length_1037_cov_0.769231	95.13993
NODE_9876_length_1037_cov_0.749451	11.677825
NODE_9877_length_1037_cov_0.742857	8.930102
NODE_9878_length_1037_cov_0.727473	9.273567
NODE_9879_length_1037_cov_0.718681	17.860205
NODE_9880_length_1037_cov_0.705495	16.142876
NODE_9881_length_1037_cov_0.683516	18.547134
NODE_9882_length_1037_cov_0.665934	6.8693094
NODE_9883_length_1037_cov_0.660440	31.598824
NODE_9884_length_1037_cov_0.648352	24.729511
NODE_9885_length_1037_cov_0.615385	9.960498
NODE_9886_length_1037_cov_0.600000	7.5562406
NODE_9887_length_1037_cov_0.547253	11.33436
NODE_9888_length_1037_cov_0.496703	13.051688
NODE_9889_length_1037_cov_0.461538	16.142876
NODE_9890_length_1037_cov_0.413187	13.395152
NODE_9891_length_1037_cov_0.382418	9.960498
NODE_9892_length_1037_cov_0.256044	30.911892
NODE_9893_length_1036_cov_14.124312	513.9765
NODE_9894_length_1036_cov_5.041804	149.20789
NODE_9895_length_1036_cov_3.763476	58.789288
NODE_9896_length_1036_cov_1.713971	41.599438
NODE_9897_length_1036_cov_1.700770	563.13947
NODE_9898_length_1036_cov_1.204620	58.44549
NODE_9899_length_1036_cov_1.129813	60.508274
NODE_9900_length_1036_cov_1.103410	52.600937
NODE_9901_length_1036_cov_1.041804	22.003006
NODE_9902_length_1036_cov_1.040704	17.533648
NODE_9903_length_1036_cov_0.894389	10.657707
NODE_9904_length_1036_cov_0.884488	11.689097
NODE_9905_length_1036_cov_0.883388	21.315414
NODE_9906_length_1036_cov_0.845985	11.345301
NODE_9907_length_1036_cov_0.821782	12.032895
NODE_9908_length_1036_cov_0.762376	8.938722
NODE_9909_length_1036_cov_0.759076	11.001503
NODE_9910_length_1036_cov_0.740374	7.9073305
NODE_9911_length_1036_cov_0.730473	21.65921
NODE_9912_length_1036_cov_0.727173	19.252632
NODE_9913_length_1036_cov_0.702970	6.1883454
NODE_9914_length_1036_cov_0.640264	20.284023
NODE_9915_length_1036_cov_0.622662	18.565037
NODE_9916_length_1036_cov_0.589659	6.5321426
NODE_9917_length_1036_cov_0.558856	10.3139105
NODE_9918_length_1036_cov_0.522552	8.594925
NODE_9919_length_1035_cov_6.575991	484.5339
NODE_9920_length_1035_cov_1.638767	21.680138
NODE_9921_length_1035_cov_1.288546	30.971624
NODE_9922_length_1035_cov_1.286344	59.19022
NODE_9923_length_1035_cov_1.212555	19.615362
NODE_9924_length_1035_cov_1.153084	20.991879
NODE_9925_length_1035_cov_1.012115	14.453424
NODE_9926_length_1035_cov_1.011013	28.906849
NODE_9927_length_1035_cov_0.998899	15.485812
NODE_9928_length_1035_cov_0.995595	17.894716
NODE_9929_length_1035_cov_0.957048	16.17407
NODE_9930_length_1035_cov_0.926211	13.421036
NODE_9931_length_1035_cov_0.921806	15.829942
NODE_9932_length_1035_cov_0.908590	11.012133
NODE_9933_length_1035_cov_0.845815	25.809687
NODE_9934_length_1035_cov_0.842511	25.465557
NODE_9935_length_1035_cov_0.825991	13.765167
NODE_9936_length_1035_cov_0.822687	20.991879
NODE_9937_length_1035_cov_0.808370	15.141685
NODE_9938_length_1035_cov_0.799559	12.732779
NODE_9939_length_1035_cov_0.747797	9.635616
NODE_9940_length_1035_cov_0.737885	8.603229
NODE_9941_length_1035_cov_0.698238	12.04452
NODE_9942_length_1035_cov_0.679515	25.809687
NODE_9943_length_1035_cov_0.615639	16.86233
NODE_9944_length_1035_cov_0.523128	8.2591
NODE_9945_length_1035_cov_0.494493	16.5182
NODE_9946_length_1034_cov_2.062845	102.649666
NODE_9947_length_1034_cov_1.855568	221.1446
NODE_9948_length_1034_cov_1.565601	89.21565
NODE_9949_length_1034_cov_1.512679	70.6147
NODE_9950_length_1034_cov_1.492834	460.8901
NODE_9951_length_1034_cov_1.421169	101.96074
NODE_9952_length_1034_cov_1.293275	30.657118
NODE_9953_length_1034_cov_1.179713	111.95014
NODE_9954_length_1034_cov_1.108049	34.101734
NODE_9955_length_1034_cov_1.068357	8.956011
NODE_9956_length_1034_cov_1.039691	34.101734
NODE_9957_length_1034_cov_1.028666	23.767878
NODE_9958_length_1034_cov_1.014333	35.13512
NODE_9959_length_1034_cov_0.994487	13.77848
NODE_9960_length_1034_cov_0.880926	17.912022
NODE_9961_length_1034_cov_0.846748	17.223099
NODE_9962_length_1034_cov_0.799338	12.40063
NODE_9963_length_1034_cov_0.793826	21.356644
NODE_9964_length_1034_cov_0.787211	67.51455
NODE_9965_length_1034_cov_0.782800	6.88924
NODE_9966_length_1034_cov_0.777288	9.644936
NODE_9967_length_1034_cov_0.762955	20.323256
NODE_9968_length_1034_cov_0.723264	16.878637
NODE_9969_length_1034_cov_0.705623	6.200315
NODE_9970_length_1034_cov_0.702315	11.022783
NODE_9971_length_1034_cov_0.697905	12.40063
NODE_9972_length_1034_cov_0.695700	6.88924
NODE_9973_length_1034_cov_0.638368	37.890816
NODE_9974_length_1034_cov_0.638368	19.634333
NODE_9975_length_1034_cov_0.622933	32.379425
NODE_9976_length_1034_cov_0.621830	15.500789
NODE_9977_length_1034_cov_0.601985	13.77848
NODE_9978_length_1034_cov_0.588754	13.089555
NODE_9979_length_1034_cov_0.570011	13.77848
NODE_9980_length_1034_cov_0.471885	19.978794
NODE_9981_length_1034_cov_0.421169	12.40063
NODE_9982_length_1034_cov_0.410143	5.855853
NODE_9983_length_1034_cov_0.350606	11.022783
NODE_9984_length_1034_cov_0.348401	12.05617
NODE_9985_length_1033_cov_41.689845	737.17267
NODE_9986_length_1033_cov_3.498896	76.88938
NODE_9987_length_1033_cov_1.903974	54.477684
NODE_9988_length_1033_cov_1.669978	35.169132
NODE_9989_length_1033_cov_1.649007	47.58177
NODE_9990_length_1033_cov_1.642384	33.445156
NODE_9991_length_1033_cov_1.564018	20.687727
NODE_9992_length_1033_cov_1.529801	63.787155
NODE_9993_length_1033_cov_1.316777	27.92843
NODE_9994_length_1033_cov_1.253863	35.858723
NODE_9995_length_1033_cov_1.250552	43.78902
NODE_9996_length_1033_cov_1.066225	27.92843
NODE_9997_length_1033_cov_1.005519	67.5799
NODE_9998_length_1033_cov_0.985651	173.0873
NODE_9999_length_1033_cov_0.898455	9.999067
NODE_10000_length_1033_cov_0.877483	41.375454
NODE_10001_length_1033_cov_0.824503	19.653341
NODE_10002_length_1033_cov_0.774834	11.033454
NODE_10003_length_1033_cov_0.764901	16.205385
NODE_10004_length_1033_cov_0.703091	10.688659
NODE_10005_length_1033_cov_0.700883	21.377317
NODE_10006_length_1033_cov_0.687638	13.791818
NODE_10007_length_1033_cov_0.642384	11.033454
NODE_10008_length_1033_cov_0.611479	7.240704
NODE_10009_length_1033_cov_0.589404	12.412634
NODE_10010_length_1033_cov_0.472406	14.136613
NODE_10011_length_1033_cov_0.387417	12.06784
NODE_10012_length_1032_cov_3.709392	106.99015
NODE_10013_length_1032_cov_3.676243	83.52135
NODE_10014_length_1032_cov_3.022099	75.238235
NODE_10015_length_1032_cov_2.857459	312.34222
NODE_10016_length_1032_cov_2.683978	49.008392
NODE_10017_length_1032_cov_2.217680	65.229485
NODE_10018_length_1032_cov_1.648619	84.21161
NODE_10019_length_1032_cov_1.402210	33.132435
NODE_10020_length_1032_cov_1.140331	32.442177
NODE_10021_length_1032_cov_1.138122	31.061659
NODE_10022_length_1032_cov_1.061878	32.097046
NODE_10023_length_1032_cov_0.961326	15.1857
NODE_10024_length_1032_cov_0.952486	18.636995
NODE_10025_length_1032_cov_0.943646	28.645752
NODE_10026_length_1032_cov_0.935912	18.982124
NODE_10027_length_1032_cov_0.932597	23.81394
NODE_10028_length_1032_cov_0.930387	11.389275
NODE_10029_length_1032_cov_0.908287	11.734405
NODE_10030_length_1032_cov_0.906077	15.530829
NODE_10031_length_1032_cov_0.901657	12.769793
NODE_10032_length_1032_cov_0.888398	8.973368
NODE_10033_length_1032_cov_0.871823	20.017513
NODE_10034_length_1032_cov_0.845304	13.1149235
NODE_10035_length_1032_cov_0.722652	16.221088
NODE_10036_length_1032_cov_0.677348	14.49544
NODE_10037_length_1032_cov_0.641989	12.079534
NODE_10038_length_1032_cov_0.630939	18.636995
NODE_10039_length_1032_cov_0.622099	100.43269
NODE_10040_length_1032_cov_0.447514	6.2123313
NODE_10041_length_1032_cov_0.418785	6.9025903
NODE_10042_length_1032_cov_0.416575	7.9379797
NODE_10043_length_1032_cov_0.250829	18.982124
